"Winner","Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Rcurrentlosestreak","Rcurrentwinstreak","Rlongestwinstreak","Rlosses","Rtotalroundsfought","Rtotaltitlebouts","RwinbyDecisionMajority","RwinbyDecisionSplit","RwinbyDecisionUnanimous","RwinbyKOTKO","RwinbySubmission","RwinbyTKODoctorStoppage","Rwins","RHeightcms","RReachcms","RWeightlbs","Bage","Rage","BStanceOpen.Stance","BStanceOrthodox","BStanceSideways","BStanceSouthpaw","BStanceSwitch","RStanceOpen.Stance","RStanceOrthodox","RStanceSideways","RStanceSouthpaw","RStanceSwitch"
"Red",0,1,4,3,23,0,0,0,1,0,7,0,8,180.34,182.88,170,0,6,6,2,30,0,0,0,5,2,1,0,8,182.88,187.96,170,30,27,0,0,0,0,1,0,0,0,1,0
"Blue",0,3,3,0,5,0,0,0,1,1,1,0,3,193.04,195.58,205,2,0,3,2,10,1,0,1,0,2,0,0,3,187.96,190.5,205,29,29,0,0,0,1,0,0,1,0,0,0
"Blue",0,3,3,0,7,0,0,1,1,0,1,0,3,180.34,180.34,170,0,2,2,2,14,0,0,1,1,2,1,0,5,185.42,187.96,170,36,31,0,0,0,1,0,0,0,0,1,0
"Red",2,0,0,2,4,0,0,0,0,0,0,0,0,180.34,190.5,185,2,0,1,3,11,0,0,0,1,1,0,0,2,182.88,185.42,185,33,29,0,0,0,1,0,0,1,0,0,0
"Red",0,1,1,2,8,0,0,0,1,0,1,0,2,177.8,182.88,145,0,4,4,0,12,0,0,1,1,0,2,0,4,172.72,177.8,145,31,25,0,1,0,0,0,0,0,0,1,0
"Red",1,0,2,2,11,0,0,0,1,1,2,0,4,177.8,185.42,155,2,0,3,2,12,0,0,0,1,2,0,0,3,177.8,185.42,155,31,25,0,1,0,0,0,0,1,0,0,0
"Blue",2,0,0,2,3,0,0,0,0,0,0,0,0,185.42,198.12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,198.12,205,32,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,1,7,0,0,0,1,1,0,0,2,170.18,180.34,145,0,2,2,0,4,0,0,0,1,0,1,0,2,182.88,185.42,145,27,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,165.1,125,1,0,0,1,2,0,0,0,0,0,0,0,0,162.56,157.48,125,30,28,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,0,6,0,0,0,2,0,0,0,2,172.72,177.8,145,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,182.88,145,31,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,9,4,49,5,0,0,5,9,0,0,14,193.04,195.58,238,1,0,6,4,36,1,0,1,1,10,0,0,12,190.5,200.66,260,35,34,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,8,0,0,0,2,1,0,0,3,187.96,193.04,170,0,6,6,1,18,0,0,1,2,3,0,0,6,180.34,185.42,170,31,32,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,2,3,11,0,0,0,0,2,2,0,4,182.88,193.04,170,0,1,4,8,41,0,0,1,3,5,1,0,10,187.96,190.5,170,29,35,0,1,0,0,0,0,1,0,0,0
"Red",1,0,4,4,23,0,0,0,1,3,2,0,6,193.04,198.12,265,1,0,0,1,5,0,0,0,0,0,0,0,0,180.34,185.42,250,37,32,0,1,0,0,0,0,0,0,1,0
"Red",0,3,3,5,23,0,0,0,3,2,1,0,6,172.72,177.8,155,0,1,5,5,30,0,0,1,4,1,3,0,9,177.8,182.88,155,30,29,0,0,0,1,0,0,0,0,1,0
"Blue",1,0,2,4,21,0,0,1,2,2,0,0,5,182.88,185.42,185,1,0,4,11,48,0,0,2,3,7,0,0,12,182.88,187.96,185,31,38,0,1,0,0,0,0,1,0,0,0
"Red",0,2,4,3,28,1,0,2,2,1,3,0,8,182.88,182.88,170,0,3,3,4,29,0,0,0,3,1,3,0,7,182.88,185.42,170,36,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,1,4,1,0,0,1,0,0,0,1,167.64,172.72,135,1,0,2,4,24,0,0,0,1,2,2,0,5,167.64,172.72,135,29,41,0,1,0,0,0,0,1,0,0,0
"Red",2,0,1,2,6,0,0,1,0,0,0,0,1,185.42,187.96,145,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,145,29,25,0,0,0,1,0,0,0,0,0,1
"Blue",0,2,2,2,8,0,0,1,1,0,0,0,2,172.72,177.8,135,0,1,4,5,28,0,0,0,2,2,2,0,6,175.26,172.72,135,29,27,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,3,16,0,0,3,0,1,0,0,4,180.34,182.88,170,0,1,2,3,18,0,0,1,2,0,1,0,4,180.34,182.88,170,32,28,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,185.42,155,2,0,1,5,19,0,0,0,1,2,0,0,3,182.88,180.34,155,32,30,0,0,0,1,0,0,0,0,1,0
"Red",0,3,3,3,22,0,0,0,1,5,1,0,7,193.04,193.04,205,0,1,13,2,58,12,0,0,7,5,5,0,17,193.04,213.36,205,30,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,9,9,0,28,1,0,0,7,1,1,0,9,182.88,193.04,170,0,3,3,3,32,5,1,1,1,5,1,0,9,175.26,187.96,170,31,36,0,0,0,0,1,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,1,0,5,6,57,5,0,3,4,6,0,0,13,180.34,187.96,170,34,36,0,1,0,0,0,0,0,0,1,0
"Blue",0,2,2,0,4,0,0,0,1,0,1,0,2,162.56,166.080135375813,115,2,0,3,3,26,0,0,0,5,0,1,0,6,154.94,152.4,115,29,29,0,0,0,0,1,0,1,0,0,0
"Blue",0,2,4,4,22,0,0,0,2,2,3,0,7,167.64,165.1,135,2,0,6,2,17,3,0,0,2,4,0,0,6,172.72,165.1,135,32,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,4,4,0,10,0,0,0,1,0,3,0,4,185.42,185.42,145,1,0,3,14,76,0,0,1,6,7,0,1,15,172.72,180.34,145,28,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,2,0,0,0,0,2,0,0,2,195.58,208.28,205,0,1,4,2,10,0,0,0,0,1,4,0,5,190.5,195.58,205,26,32,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,2,21,1,0,1,3,3,0,0,7,167.64,170.18,135,1,0,3,1,11,0,0,2,1,0,0,0,3,167.64,162.56,135,29,29,0,1,0,0,0,0,1,0,0,0
"Red",0,1,3,1,8,0,0,0,0,0,4,0,4,187.96,187.96,170,0,1,6,11,73,2,0,3,9,5,0,0,17,177.8,182.88,170,27,37,0,0,0,0,1,0,0,0,1,0
"Red",1,0,1,1,3,0,0,0,0,0,1,0,1,177.8,185.42,185,0,1,1,0,3,0,0,1,0,0,0,0,1,187.96,193.045794977604,185,35,21,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,2,0,0,0,0,0,0,0,0,154.94,160.02,115,1,0,1,1,4,0,0,0,0,0,1,0,1,165.1,170.18,115,26,26,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,4,5,29,0,0,0,2,10,0,0,12,187.96,193.04,205,0,4,4,4,26,0,0,0,3,1,2,0,6,187.96,198.12,205,35,35,0,1,0,0,0,0,1,0,0,0
"Red",0,1,2,3,11,0,0,0,1,3,1,0,5,185.42,190.5,253,3,0,4,9,41,0,1,0,1,5,5,0,12,210.82,213.36,265,33,31,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.96,205,0,1,2,7,37,0,0,3,0,4,0,0,7,190.5,193.04,205,24,33,0,0,0,1,0,0,1,0,0,0
"Red",1,0,2,2,12,0,0,0,2,0,0,0,2,172.72,170.18,125,0,1,2,4,21,1,0,1,2,1,0,0,4,167.64,167.64,125,24,35,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,6,0,0,0,1,2,0,0,3,170.18,170.18,135,1,0,3,5,40,3,0,1,3,4,0,1,9,160.02,167.64,135,26,34,0,0,0,0,1,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,235,0,1,1,1,4,0,0,0,0,1,0,0,1,190.5,190.5,205,26,26,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,4,0,0,1,0,0,0,0,1,180.34,190.5,170,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,193.04,170,25,34,0,0,0,1,0,0,0,0,0,1
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,172.72,145,2,0,0,2,6,0,0,0,0,0,0,0,0,165.1,175.26,145,26,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,170,0,8,8,2,32,0,0,3,4,0,3,0,10,167.64,170.18,170,22,37,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,2,13,0,0,0,1,3,1,0,5,175.26,187.96,155,0,6,6,2,30,0,0,1,6,1,0,1,9,172.72,185.42,155,34,32,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.58,155,0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,182.259531136887,155,24,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,7,2,28,6,0,0,2,10,0,0,12,185.42,195.58,240,0,1,6,2,17,1,0,0,0,5,1,1,7,193.04,210.82,250,36,32,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,3,4,27,0,0,1,1,4,1,0,7,180.34,177.8,155,1,0,5,2,22,0,0,0,4,2,3,0,9,190.5,193.04,155,34,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,3,1,11,0,0,0,1,0,3,0,4,162.56,162.56,115,0,1,2,5,23,0,0,1,1,1,1,0,4,170.18,170.18,115,31,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,0,1,2,10,51,0,0,3,3,0,2,1,9,177.8,185.42,145,30,30,0,0,0,1,0,0,0,0,1,0
"Red",0,1,2,3,19,0,0,0,1,3,1,0,5,182.88,182.88,170,0,3,4,2,15,0,0,0,0,4,3,0,7,180.34,190.5,170,29,27,0,0,0,1,0,0,1,0,0,0
"Red",1,0,6,3,22,0,0,1,3,3,1,0,8,177.8,185.42,145,1,0,2,5,27,0,0,1,3,2,0,0,6,180.34,187.96,145,30,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,4,3,29,0,0,0,4,1,3,0,8,170.18,180.34,135,0,1,5,1,17,0,0,1,4,1,0,0,6,162.56,172.72,135,29,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,3,0,0,0,0,0,2,0,2,177.8,180.34,135,0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,185.42,135,24,24,0,1,0,0,0,0,0,0,0,1
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,175.26,125,0,1,2,3,14,0,0,1,1,1,0,0,3,172.72,170.18,125,30,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,4,8,56,0,0,2,6,3,2,0,13,172.72,172.72,155,0,3,3,2,21,0,0,0,3,1,1,0,5,175.26,175.26,155,34,35,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,1,3,9,0,0,0,1,0,1,0,2,167.64,170.18,135,3,0,7,6,46,6,0,0,4,2,3,0,9,167.64,177.8,135,33,32,0,0,0,1,0,0,1,0,0,0
"Red",0,1,16,5,55,13,0,0,3,11,3,0,17,187.96,195.58,185,0,4,4,0,11,0,0,1,1,2,0,0,4,193.04,203.2,185,43,29,0,0,0,1,0,0,0,0,0,1
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,155,4,0,1,5,15,0,0,0,0,1,0,0,1,175.26,180.34,155,32,26,0,0,0,0,1,0,1,0,0,0
"Blue",0,2,2,0,6,0,0,0,1,1,0,0,2,167.64,175.26,135,0,3,4,4,36,0,0,1,4,0,6,0,11,167.64,170.18,135,26,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,4,6,34,0,0,2,2,5,1,0,10,187.96,190.5,205,0,1,1,0,3,0,0,0,0,0,1,0,1,187.96,187.96,205,32,22,0,0,0,1,0,0,1,0,0,0
"Red",0,3,3,2,13,0,0,1,1,1,0,0,3,180.34,177.8,155,0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,193.04,155,30,25,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,2,8,0,0,0,1,0,0,0,1,182.88,182.88,145,0,1,1,1,5,0,0,0,0,1,0,0,1,172.72,182.88,145,27,25,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,125,0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,175.26,125,23,25,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,3,3,16,0,0,1,0,0,2,0,3,175.26,185.42,135,2,0,2,5,19,0,0,0,1,2,0,0,3,170.18,175.26,135,31,27,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.58,155,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,155,23,34,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,177.8,135,2,0,0,2,5,0,0,0,0,0,0,0,0,175.26,175.26,135,32,29,0,0,0,1,0,0,1,0,0,0
"Blue",0,3,3,1,8,0,0,1,0,2,0,0,3,167.64,170.18,135,0,4,7,2,35,0,0,3,5,2,1,0,11,165.1,167.64,135,30,36,0,1,0,0,0,0,1,0,0,0
"Red",0,2,3,1,15,0,0,2,1,0,2,0,5,180.34,182.88,145,0,1,7,3,43,11,0,0,6,3,0,0,9,170.18,177.8,145,29,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,6,0,0,0,0,2,0,0,2,182.88,187.96,170,3,0,7,9,78,2,0,1,8,1,9,0,19,185.42,182.88,170,33,41,0,1,0,0,0,0,0,0,1,0
"Red",0,5,5,0,13,0,0,0,3,2,0,0,5,175.26,185.42,155,0,3,4,9,40,0,0,0,1,0,12,0,13,177.8,187.96,155,29,29,0,0,0,1,0,0,1,0,0,0
"Red",1,0,3,1,10,0,0,1,1,0,1,0,3,193.04,203.2,205,0,1,1,0,1,0,0,0,0,1,0,0,1,195.58,208.28,205,30,26,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,175.26,115,0,1,1,0,1,0,0,0,0,0,1,0,1,165.1,160.02,115,31,27,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,1,0,1,2,7,0,0,0,0,0,1,0,1,185.42,185.42,185,25,30,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,172.72,125,1,0,1,1,4,0,0,0,0,0,1,0,1,167.64,175.26,125,25,32,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,3,13,0,0,0,1,1,0,0,2,180.34,193.04,170,2,0,7,10,58,1,0,0,5,7,1,1,14,175.26,177.8,170,33,35,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.12,242,2,0,1,2,5,0,0,0,0,1,0,0,1,190.5,187.96,264,30,27,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,135,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,24,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,177.8,135,0,3,3,0,9,0,0,1,1,1,0,0,3,175.26,182.88,135,26,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,125,1,0,1,1,4,0,0,0,1,0,0,0,1,165.1,165.1,125,26,30,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,3,42,7,0,0,4,7,1,0,12,167.64,170.18,125,0,3,4,2,26,2,0,2,4,1,0,0,7,162.56,162.56,135,32,31,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,193.04,245,0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,203.2,265,29,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,3,6,21,0,0,1,0,2,3,0,6,177.8,190.5,155,0,5,5,0,9,0,0,0,1,2,2,0,5,170.18,180.34,155,31,32,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,5,34,0,0,3,1,4,0,0,8,165.1,165.1,125,0,1,6,3,40,2,0,1,7,4,1,0,13,162.56,165.1,125,30,34,0,1,0,0,0,0,0,0,1,0
"Red",1,0,1,1,4,0,0,0,0,0,1,0,1,160.02,157.48,125,2,0,3,3,20,0,0,0,1,2,1,0,4,162.56,165.1,115,27,24,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,5,0,0,0,1,0,1,0,2,185.42,187.96,205,1,0,5,5,35,1,0,0,2,4,3,1,10,187.96,193.04,205,28,39,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,8,8,61,1,0,0,6,9,6,0,21,185.42,185.42,155,0,2,2,0,4,0,0,0,1,1,0,0,2,175.26,182.88,155,35,26,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,170.18,125,0,1,2,3,15,0,0,0,2,1,1,0,4,167.64,165.1,125,24,33,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.438926897962,185,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,205,29,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,0,2,2,0,4,0,0,0,0,2,0,0,2,180.34,177.8,135,25,26,0,0,0,0,1,0,0,0,0,1
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,182.88,155,4,0,7,7,39,1,0,2,4,1,2,0,9,167.64,167.64,155,28,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,3,0,0,0,0,1,1,0,2,180.34,190.5,170,0,4,4,2,19,0,0,1,3,1,0,0,5,180.34,182.88,170,28,30,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,187.96,190.5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,170,32,29,0,0,0,1,0,0,1,0,0,0
"Red",0,2,6,4,35,2,0,0,3,5,2,0,10,195.58,200.66,205,1,0,13,2,55,11,0,0,7,4,5,0,16,193.04,213.36,205,31,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,7,7,1,22,4,0,1,1,5,2,0,9,172.72,175.26,145,0,5,5,0,12,3,0,0,1,4,0,0,5,172.72,172.72,145,30,33,0,1,0,0,0,0,1,0,0,0
"Blue",2,0,3,4,22,1,0,0,2,0,5,0,7,185.42,190.5,170,4,0,5,8,43,3,0,1,1,4,0,1,7,187.96,190.5,170,31,34,0,0,0,1,0,0,1,0,0,0
"Blue",0,2,3,4,31,1,0,0,6,2,0,0,8,190.5,200.66,205,0,2,3,3,17,0,0,0,2,3,2,0,7,177.8,185.42,205,29,35,0,1,0,0,0,0,1,0,0,0
"Blue",0,5,5,0,13,0,0,0,3,2,0,0,5,167.64,180.34,145,0,1,5,4,26,3,0,0,3,6,0,0,9,167.64,167.64,145,30,33,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,182.88,145,0,1,2,3,16,1,0,0,1,2,0,0,3,167.64,172.72,145,28,36,0,1,0,0,0,0,0,0,1,0
"Blue",0,2,2,0,4,0,0,0,1,1,0,0,2,170.18,170.18,135,0,1,2,2,14,0,0,0,2,1,0,0,3,170.18,172.72,135,25,33,0,0,0,0,1,0,1,0,0,0
"Red",0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,190.5,135,0,1,1,0,2,0,0,0,0,0,1,0,1,167.64,175.26,135,30,25,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,200.66,185,1,0,3,7,26,1,0,0,1,3,0,2,6,182.88,200.66,185,27,34,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,2,14,0,0,0,0,3,1,0,4,180.34,185.42,170,0,2,2,0,5,0,0,0,1,1,0,0,2,187.96,193.04,170,34,31,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,190.5,135,1,0,2,2,11,0,0,0,1,1,1,0,3,167.64,167.64,135,26,32,0,0,0,1,0,0,0,0,0,1
"Blue",1,0,5,3,28,2,0,1,3,4,0,0,8,177.8,177.8,155,0,1,5,3,31,1,0,1,3,1,4,1,10,175.26,195.58,170,31,26,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,3,20,0,0,0,0,5,2,0,7,182.88,190.5,155,2,0,4,6,48,0,1,1,5,6,0,0,13,180.34,190.5,155,28,32,0,0,0,0,1,0,1,0,0,0
"Red",1,0,4,4,37,0,0,1,7,0,0,0,8,167.64,175.26,135,1,0,2,3,15,0,0,0,0,4,1,0,5,172.72,180.34,135,25,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,4,9,39,0,0,0,1,0,11,0,12,177.8,187.96,155,0,1,7,12,70,0,0,2,6,3,7,0,18,172.72,180.34,155,29,35,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170,1,0,1,3,13,0,0,2,0,1,0,0,3,180.34,182.88,170,34,31,0,0,0,0,1,0,1,0,0,0
"Blue",0,1,1,1,9,0,0,0,2,0,0,0,2,175.26,177.8,155,0,1,4,4,23,0,0,1,2,1,1,0,5,177.8,180.34,155,30,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,2,11,0,0,0,1,3,0,0,4,185.42,195.58,185,0,2,2,1,8,0,0,0,0,1,3,0,4,185.42,195.58,185,30,30,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,2,3,19,0,0,0,2,1,3,0,6,182.88,190.5,185,1,0,2,5,26,0,0,1,4,0,0,0,5,190.5,190.5,185,34,37,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,145,0,1,1,1,4,0,0,0,0,1,0,0,1,170.18,180.34,145,28,27,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,193.04,208.28,205,2,0,1,2,7,0,0,0,0,1,0,0,1,190.5,193.04,205,30,31,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,203.2,265,0,1,1,2,5,0,0,0,0,1,0,0,1,190.5,203.2,250,26,39,0,1,0,0,0,0,1,0,0,0
"Red",0,6,6,1,16,0,0,0,0,3,3,0,6,172.72,175.26,145,0,12,12,3,46,3,0,1,4,8,2,0,15,180.34,175.26,155,27,27,0,0,0,0,1,0,1,0,0,0
"Red",0,1,8,2,40,8,0,1,6,2,0,0,9,167.64,165.1,125,0,1,2,2,20,1,0,1,1,0,2,0,4,165.1,167.64,125,31,30,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,4,3,21,0,0,0,1,0,6,0,7,180.34,182.88,170,0,2,3,4,28,0,0,0,2,4,3,0,9,180.34,193.04,170,30,30,0,0,0,0,1,0,1,0,0,0
"Red",1,0,1,3,15,0,0,1,1,0,0,0,2,170.18,177.8,145,0,1,1,1,4,0,0,0,1,0,0,0,1,172.72,185.42,145,31,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,4,5,27,0,0,0,2,9,0,0,11,187.96,193.04,205,2,0,3,4,19,0,0,0,1,3,0,2,6,185.42,200.66,205,34,38,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,2,15,0,0,0,2,0,1,0,3,165.1,162.56,115,0,1,2,3,24,1,0,1,3,0,1,0,5,162.56,160.02,115,33,30,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,3,3,19,0,0,0,1,2,3,0,6,177.8,180.34,155,1,0,4,3,26,1,0,1,1,1,4,0,7,175.26,177.8,155,32,29,0,1,0,0,0,0,0,0,1,0
"Blue",0,2,2,6,26,0,0,1,1,0,0,1,3,167.64,167.64,125,0,3,3,1,15,0,0,1,3,0,0,0,4,175.26,172.72,125,32,29,0,1,0,0,0,0,1,0,0,0
"Red",1,0,2,2,15,0,0,0,1,2,0,0,3,185.42,190.5,185,0,2,3,2,25,1,0,0,5,2,0,0,7,185.42,190.5,185,31,30,0,0,0,1,0,0,1,0,0,0
"Red",2,0,2,3,12,0,0,0,1,1,0,0,2,170.18,175.26,135,0,1,1,0,3,1,0,0,1,0,0,0,1,167.64,162.56,135,31,26,0,0,0,1,0,0,1,0,0,0
"Blue",4,0,1,5,11,2,0,0,1,0,0,0,1,187.96,187.96,170,1,0,3,3,19,1,0,1,2,3,0,0,6,177.8,180.34,170,29,32,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,155,0,2,2,2,11,0,0,0,1,2,1,0,4,175.26,187.96,155,27,33,0,0,0,0,1,0,1,0,0,0
"Blue",0,2,2,0,6,0,0,0,2,0,0,0,2,193.04,198.12,205,0,1,2,2,12,0,0,0,3,0,0,0,3,182.88,190.5,205,26,28,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,5,0,0,0,1,2,0,0,3,187.96,190.5,264,0,1,9,4,47,5,0,0,5,8,0,0,13,193.04,195.58,238,25,34,0,0,0,1,0,0,1,0,0,0
"Red",1,0,2,2,7,0,0,0,0,1,2,0,3,190.5,200.66,205,1,0,3,9,45,3,0,1,1,7,0,0,9,185.42,193.04,205,27,37,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,7,0,0,0,2,1,0,0,3,185.42,198.12,264,2,0,4,9,43,1,0,0,1,7,0,0,8,177.8,182.88,265,31,44,0,0,0,1,0,0,1,0,0,0
"Blue",0,2,3,4,26,0,0,0,3,1,2,0,6,182.88,185.42,170,0,3,3,3,22,0,0,1,1,0,4,1,7,180.34,185.42,170,28,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,180.34,145,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,170.18,145,25,26,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,2,7,0,0,0,0,0,2,0,2,190.5,193.04,205,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,205,31,22,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,177.8,170,0,1,4,6,52,1,0,2,7,4,0,1,14,187.96,190.5,170,34,37,0,1,0,0,0,0,0,0,1,0
"Red",1,0,2,2,11,0,0,0,1,1,2,0,4,165.1,165.1,125,3,0,3,5,28,1,0,0,4,0,2,0,6,162.56,165.1,125,30,33,0,0,0,0,1,0,0,0,1,0
