"Fighter_ID","Fighter","Date","current_lose_streak","current_win_streak","longest_win_streak","losses","total_rounds_fought","total_title_bouts","win_by_Decision_Majority","win_by_Decision_Split","win_by_Decision_Unanimous","win_by_KO_TKO","win_by_Submission","win_by_TKO_Doctor_Stoppage","wins","Height_cms","Reach_cms","Weight_lbs","age","Stance_Open_Stance","Stance_Orthodox","Stance_Southpaw","Stance_Switch"
835,"Josh Clopton","2013-08-03",1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,172.72,145,32,0,1,0,0
836,"Josh Copeland","2015-03-14",1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.5,265,32,0,1,0,0
837,"Josh Emmett","2019-03-30",1,0,2,2,15,0,0,1,2,1,0,0,4,167.64,177.8,145,34,0,1,0,0
838,"Josh Ferguson","2012-07-11",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,24,0,1,0,0
839,"Josh Grispi","2013-02-16",3,0,0,3,7,0,0,0,0,0,0,0,0,180.34,187.96,145,24,0,1,0,0
840,"Josh Haynes","2007-04-07",2,0,0,2,5,1,0,0,0,0,0,0,0,175.26,179.562965176708,170,29,0,1,0,0
841,"Josh Hendricks","2008-11-15",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,235,32,0,0,1,0
842,"Josh Koscheck","2015-03-21",4,0,5,9,51,1,0,1,5,6,3,0,15,177.8,185.42,170,37,0,1,0,0
843,"Josh Neer","2013-02-23",2,0,2,8,30,0,0,0,2,0,3,1,6,180.34,182.88,170,29,0,1,0,0
844,"Josh Rafferty","2005-04-09",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,24,0,1,0,0
845,"Josh Samman","2016-07-13",1,0,3,1,8,0,0,0,0,2,1,0,3,190.5,200.66,185,28,0,1,0,0
846,"Josh Shockley","2015-02-22",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,187.96,155,25,0,1,0,0
847,"Josh Shockman","2006-11-18",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.438926897962,235,25,0,0,1,0
848,"Josh Thomson","2015-07-15",2,0,2,3,15,0,1,0,0,2,0,0,3,177.8,180.34,155,36,0,1,0,0
849,"Joshua Burkman","2018-02-18",4,0,2,12,44,0,0,1,3,1,1,0,6,177.8,182.88,170,37,0,1,0,0
850,"Joshua Sampo","2015-05-23",2,0,1,2,6,0,0,0,0,0,1,0,1,162.56,162.56,125,30,0,1,0,0
851,"Juan Adams","2019-05-04",0,1,1,0,3,0,0,0,0,1,0,0,1,195.58,203.2,265,27,0,1,0,0
852,"Juan Puig","2014-11-22",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,182.88,145,25,0,1,0,0
853,"Jules Bruchez","2008-12-13",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,31,0,0,1,0
854,"Julian Erosa","2019-05-18",3,0,1,3,9,0,0,1,0,0,0,0,1,185.42,187.96,145,29,0,0,1,0
855,"Julian Marquez","2018-07-06",0,1,1,0,2,0,0,0,0,0,1,0,1,187.96,190.5,185,28,0,1,0,0
856,"Juliana Lima","2018-01-27",1,0,2,3,17,0,0,0,3,0,0,0,3,165.1,165.1,115,35,0,1,0,0
857,"Julie Kedzie","2013-12-06",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,135,32,0,1,0,0
858,"Julio Arce","2019-05-18",1,0,2,1,9,0,0,0,1,0,1,0,2,170.18,177.8,145,29,0,0,1,0
859,"Julio Paulino","2010-09-25",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,34,0,1,0,0
860,"Jumabieke Tuerxun","2014-11-07",2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,170.18,135,28,0,1,0,0
861,"Junie Browning","2009-04-01",0,1,1,0,2,0,0,0,0,0,1,0,1,175.26,179.562965176708,155,24,0,1,0,0
862,"Junior Albini","2019-02-02",2,0,1,2,5,0,0,0,0,1,0,0,1,190.5,187.96,264,27,0,1,0,0
863,"Junior Assuncao","2011-12-30",0,1,1,2,7,0,0,0,1,0,1,0,2,175.26,182.88,145,30,0,1,0,0
864,"Junior Dos Santos","2019-03-09",0,2,9,4,49,5,0,0,5,9,0,0,14,193.04,195.58,238,35,0,1,0,0
865,"Junior Hernandez","2014-01-25",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,175.26,135,27,0,1,0,0
866,"Jussier Formiga","2019-03-23",0,3,3,4,29,0,0,0,5,0,3,0,8,165.1,170.18,125,33,0,1,0,0
867,"Justin Buchholz","2010-02-06",2,0,1,3,6,0,0,0,0,0,1,0,1,182.88,185.42,155,26,0,1,0,0
868,"Justin Edwards","2015-06-06",2,0,1,4,14,0,0,0,1,0,1,0,2,177.8,177.8,155,32,0,1,0,0
869,"Justin Eilers","2006-02-04",2,0,1,2,3,1,0,0,0,1,0,0,1,185.42,190.349229017425,235,27,0,1,0,0
870,"Justin Gaethje","2019-03-30",0,1,1,2,10,0,0,0,0,2,0,0,2,180.34,177.8,155,30,0,1,0,0
871,"Justin James","2006-10-14",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,155,29,0,1,0,0
872,"Justin Jones","2015-04-04",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,198.12,185,27,0,1,0,0
873,"Justin Lawrence","2013-04-13",1,0,1,1,5,0,0,0,0,1,0,0,1,172.72,170.18,145,22,0,1,0,0
874,"Justin Ledet","2019-02-02",1,0,3,1,10,0,0,1,1,0,1,0,3,193.04,203.2,205,30,0,1,0,0
875,"Justin Levens","2006-06-28",1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,26,0,1,0,0
876,"Justin McCully","2009-08-29",0,1,1,1,7,0,0,0,2,0,0,0,2,185.42,185.42,225,33,0,1,0,0
877,"Justin Salas","2016-03-05",1,0,1,3,11,0,0,1,1,1,0,0,3,172.72,177.8,155,33,0,0,1,0
878,"Justin Scoggins","2018-07-14",2,0,2,4,19,0,0,0,3,1,0,0,4,170.18,167.64,125,26,0,0,1,0
879,"Justin Willis","2019-03-23",0,4,4,0,10,0,0,0,3,1,0,0,4,185.42,198.12,264,31,0,0,1,0
880,"Justin Wren","2009-12-05",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,265,22,0,1,0,0
881,"Justine Kish","2018-01-27",1,0,2,1,9,0,0,0,2,0,0,0,2,165.1,162.56,125,29,0,1,0,0
882,"Jutaro Nakao","2002-03-22",0,1,1,0,2,0,0,0,0,1,0,0,1,175.26,179.562965176708,170,31,0,0,1,0
883,"KJ Noons","2016-02-06",2,0,2,3,10,0,0,0,1,1,0,0,2,177.8,182.88,155,33,0,1,0,0
884,"Kai Kara-France","2019-02-09",0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,175.26,125,25,0,1,0,0
885,"Kailin Curran","2017-11-25",3,0,1,5,15,0,0,0,0,0,1,0,1,162.56,165.1,115,26,0,1,0,0
886,"Kajan Johnson","2018-09-15",1,0,4,2,16,0,0,1,2,1,0,0,4,180.34,190.5,155,34,0,1,0,0
887,"Kalib Starnes","2008-04-19",1,0,1,2,9,0,0,0,1,0,1,0,2,190.5,187.96,185,33,0,1,0,0
888,"Kalindra Faria","2018-08-25",2,0,0,2,4,0,0,0,0,0,0,0,0,170.18,174.16983325635,125,32,0,0,0,1
889,"Kamal Shalorus","2012-05-15",2,0,0,2,6,0,0,0,0,0,0,0,0,172.72,172.72,155,39,0,1,0,0
890,"Kamaru Usman","2019-03-02",0,9,9,0,28,1,0,0,7,1,1,0,9,182.88,193.04,170,31,0,0,0,1
891,"Karl Roberson","2019-01-19",0,1,1,1,5,0,0,0,1,0,1,0,2,185.42,187.96,205,28,0,0,1,0
892,"Karlos Vemola","2013-06-08",1,0,1,3,11,0,0,0,0,1,1,0,2,182.88,190.5,185,27,0,1,0,0
893,"Karo Parisyan","2010-11-20",2,0,4,4,31,0,0,1,5,1,1,0,8,177.8,182.88,170,28,0,1,0,0
894,"Karolina Kowalkiewicz","2019-06-08",2,0,3,4,25,1,0,2,3,0,0,0,5,160.02,162.56,115,33,0,1,0,0
895,"Katlyn Chookagian","2019-06-08",1,0,3,2,18,0,0,1,3,0,0,0,4,175.26,172.72,125,30,0,1,0,0
896,"Katsuhisa Fujii","1999-11-19",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,27,0,1,0,0
897,"Katsuhisa Fujii","1999-11-19",0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,187.652663057245,205,27,0,1,0,0
898,"Katsunori Kikuno","2015-09-26",1,0,1,2,7,0,0,0,1,0,1,0,2,172.72,167.64,145,33,0,1,0,0
899,"Kazuhiro Nakamura","2008-05-24",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,177.8,205,28,0,1,0,0
900,"Kazuki Tokudome","2014-09-20",2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,155,27,0,0,1,0
901,"Keiichiro Yamamiya","1999-11-19",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,27,0,0,1,0
902,"Keita Nakamura","2019-04-20",0,1,1,6,29,0,0,2,0,0,2,0,4,180.34,185.42,170,34,0,0,1,0
903,"Keith Berish","2016-12-09",1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,185.42,205,31,0,1,0,0
904,"Keith Jardine","2010-06-19",3,0,2,6,27,0,0,2,2,2,0,0,6,187.96,193.04,185,34,0,1,0,0
905,"Keith Wisniewski","2013-09-04",3,0,0,3,8,0,0,0,0,0,0,0,0,182.88,190.5,170,31,0,1,0,0
906,"Kelly Dullanty","2002-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,155,24,0,1,0,0
907,"Kelly Faszholz","2016-10-01",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,170.18,135,31,0,1,0,0
908,"Kelvin Gastelum","2019-04-13",0,2,5,4,35,1,0,3,2,3,2,0,10,175.26,180.34,185,27,0,0,1,0
909,"Ken Shamrock","2006-10-10",2,0,2,7,20,1,0,0,0,2,5,0,7,185.42,182.88,205,42,0,1,0,0
910,"Kendall Grove","2011-05-28",1,0,3,5,24,1,0,2,1,2,2,0,7,198.12,200.66,185,28,0,1,0,0
911,"Kenichi Yamamoto","2000-12-16",0,2,2,0,5,1,0,0,1,0,1,0,2,182.88,187.652663057245,170,24,0,1,0,0
912,"Kenny Florian","2011-10-08",0,1,6,4,37,3,0,0,2,2,7,1,12,177.8,187.96,145,35,0,0,1,0
913,"Kenny Robertson","2016-09-17",1,0,3,4,17,0,0,0,1,1,2,0,4,177.8,187.96,170,32,0,1,0,0
914,"Kerry Schall","2005-11-05",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,265,34,0,1,0,0
915,"Ketlen Vieira","2018-03-03",0,3,3,0,8,0,0,1,1,0,1,0,3,172.72,172.72,135,26,0,1,0,0
916,"Kevin Aguilar","2018-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,185.42,145,30,0,1,0,0
917,"Kevin Burns","2009-12-12",2,0,2,2,11,0,0,0,0,1,1,0,2,177.8,187.96,170,29,0,1,0,0
918,"Kevin Casey","2016-08-27",3,0,1,5,13,0,0,0,1,0,0,0,1,180.34,195.58,185,35,0,0,1,0
919,"Kevin Ferguson","2010-05-08",0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045794977604,235,36,0,1,0,0
920,"Kevin Holland","2019-03-30",0,1,1,1,6,0,0,0,0,0,1,0,1,190.5,205.74,185,26,0,1,0,0
921,"Kevin Jordan","2005-11-19",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.742360937783,245,34,0,1,0,0
922,"Kevin Lee","2019-05-18",1,0,5,4,36,1,0,1,3,1,4,1,10,175.26,195.58,170,26,0,1,0,0
923,"Kevin Randleman","2002-01-11",2,0,2,3,19,4,0,0,3,0,0,0,3,177.8,182.259531136887,205,30,0,1,0,0
924,"Kevin Souza","2015-11-07",0,3,3,0,6,0,0,1,0,2,0,0,3,182.88,187.96,145,31,0,1,0,0
925,"Khabib Nurmagomedov","2018-10-06",0,10,10,0,29,1,0,0,6,2,2,0,10,177.8,177.8,155,30,0,1,0,0
926,"Khalid Murtazaliev","2018-09-15",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,185,25,0,1,0,0
927,"Khalid Taha","2019-04-13",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,175.26,135,27,0,1,0,0
928,"Khalil Rountree Jr.","2019-04-13",1,0,2,4,11,1,0,0,0,3,0,0,3,185.42,193.04,205,29,0,0,1,0
929,"Kiichi Kunimoto","2017-06-10",1,0,3,1,8,0,0,1,0,0,1,0,3,177.8,180.34,170,36,0,1,0,0
930,"Kimo Leopoldo","2004-06-19",0,1,1,3,6,0,0,0,0,1,1,0,2,190.5,195.742360937783,235,36,0,1,0,0
931,"Kit Cope","2005-11-05",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,28,0,1,0,0
932,"Klidson Abreu","2019-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,235,26,0,1,0,0
933,"Koji Oishi","2005-06-04",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,28,0,1,0,0
934,"Konstantin Erokhin","2015-12-11",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,230,32,0,1,0,0
935,"Kris McCray","2011-03-26",2,0,0,2,3,1,0,0,0,0,0,0,0,182.88,193.04,170,29,0,1,0,0
936,"Kristian Rothaermel","2006-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,34,1,0,0,0
937,"Kristof Midoux","2006-08-17",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,220,32,0,1,0,0
938,"Kron Gracie","2019-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,30,0,0,1,0
939,"Krzysztof Jotko","2019-04-20",3,0,5,4,26,0,0,1,4,1,0,0,6,185.42,195.58,185,29,0,0,1,0
940,"Krzysztof Soszynski","2011-12-10",0,2,3,2,18,0,0,0,2,1,2,1,6,185.42,195.58,205,34,1,0,0,0
941,"Kuniyoshi Hironaka","2008-04-19",1,0,1,2,8,0,0,0,1,0,0,0,1,177.8,177.8,168,31,0,1,0,0
942,"Kurt Holobaugh","2019-05-11",3,0,0,3,7,0,0,0,0,0,0,0,0,180.34,177.8,155,32,0,1,0,0
943,"Kurt Pellegrino","2011-03-19",1,0,4,4,25,0,0,0,2,1,4,0,7,172.72,177.8,155,31,0,1,0,0
944,"Kwan Ho Kwak","2017-06-17",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,177.8,135,27,0,0,0,1
945,"Kyle Bochniak","2018-12-08",1,0,1,3,15,0,0,1,1,0,0,0,2,170.18,177.8,145,31,0,1,0,0
946,"Kyle Bradley","2010-01-11",0,1,1,2,4,0,0,0,0,1,0,0,1,175.26,180.34,155,27,0,1,0,0
947,"Kyle Kingsbury","2014-07-26",3,0,4,4,19,0,0,1,2,1,0,0,4,193.04,193.04,205,32,0,1,0,0
948,"Kyle Nelson","2019-05-04",1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,180.34,155,28,0,0,0,1
949,"Kyle Noke","2016-11-26",2,0,3,5,22,0,0,1,0,3,2,0,6,185.42,193.04,170,36,0,0,1,0
950,"Kyle Prepolec","2019-05-04",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,170,29,0,0,1,0
951,"Kyle Stewart","2019-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,170,29,0,1,0,0
952,"Kyoji Horiguchi","2016-11-19",0,2,4,1,20,1,0,0,4,2,0,0,6,165.1,167.64,125,26,0,1,0,0
953,"Kyung Ho Kang","2019-02-09",1,0,3,3,16,0,0,1,0,0,2,0,3,175.26,185.42,135,31,0,1,0,0
954,"Lance Benoist","2014-06-07",2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,170,25,0,0,1,0
955,"Lance Gibson","2000-12-16",0,1,1,0,3,0,0,0,0,1,0,0,1,175.26,179.562965176708,185,30,0,1,0,0
956,"Lando Vannata","2019-02-09",4,0,1,5,15,0,0,0,0,1,0,0,1,175.26,180.34,155,26,0,1,0,0
957,"Larissa Pacheco","2015-03-14",1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,175.26,135,20,0,1,0,0
958,"Laureano Staropoli","2019-05-11",0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,180.34,170,26,0,1,0,0
959,"Lauren Mueller","2019-04-13",1,0,1,1,4,0,0,0,1,0,0,0,1,165.1,170.18,125,27,0,1,0,0
960,"Lauren Murphy","2016-07-13",0,1,1,2,9,0,0,0,0,1,0,0,1,170.18,170.18,125,32,0,1,0,0
961,"Lavar Johnson","2013-02-23",1,0,2,1,3,0,0,0,0,2,0,0,2,193.04,208.28,240,35,0,1,0,0
962,"Laverne Clark","2000-09-22",0,3,3,0,5,0,1,0,0,1,0,1,3,180.34,184.956097097066,170,26,0,1,0,0
963,"Leandro Issa","2016-09-03",1,0,2,2,10,0,0,0,0,0,2,0,2,170.18,175.26,135,32,0,1,0,0
964,"Leandro Silva","2016-09-03",1,0,2,4,18,0,0,0,2,0,1,0,3,175.26,182.88,155,30,0,1,0,0
965,"Lee Murray","2004-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,185,26,0,1,0,0
966,"Leigh Remedios","2002-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,26,0,1,0,0
967,"Leo Kuntz","2015-11-28",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,155,32,0,1,0,0
968,"Leon Edwards","2019-03-16",0,6,6,2,30,0,0,0,5,2,1,0,8,182.88,187.96,170,27,0,0,1,0
969,"Leonard Garcia","2013-04-27",4,0,1,6,21,0,0,1,0,0,1,0,2,177.8,175.26,145,33,0,1,0,0
970,"Leonardo Augusto Leleco","2016-09-17",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,185.42,185,34,0,1,0,0
971,"Leonardo Mafra","2015-07-18",0,1,1,2,8,0,0,0,1,0,0,0,1,177.8,177.8,155,26,0,1,0,0
972,"Leonardo Santos","2019-06-01",0,4,4,1,14,1,0,1,1,1,2,0,5,182.88,190.5,155,39,0,1,0,0
973,"Leslie Smith","2017-07-16",0,1,1,3,13,0,0,0,2,1,0,0,3,175.26,167.64,135,34,0,1,0,0
974,"Levan Makashvili","2015-06-27",0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,172.72,145,26,0,1,0,0
975,"Lewis Gonzalez","2015-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,27,0,1,0,0
976,"Li Jingliang","2018-11-24",0,1,3,3,20,0,0,1,1,4,0,0,6,182.88,180.34,170,30,0,1,0,0
977,"Lina Lansberg","2019-06-01",1,0,1,3,13,0,0,0,2,0,0,0,2,170.18,165.1,135,37,0,1,0,0
978,"Liu Pingyuan","2018-11-24",0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,182.88,135,25,0,1,0,0
979,"Livinha Souza","2019-02-02",0,1,1,0,1,0,0,0,0,0,1,0,1,165.1,160.02,115,27,0,1,0,0
980,"Liz Carmouche","2019-02-23",0,1,2,4,21,1,0,1,2,1,0,0,4,167.64,167.64,125,35,0,1,0,0
981,"Lodune Sincaid","2005-04-09",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,185,31,0,1,0,0
982,"Lorenz Larkin","2016-08-20",0,1,2,5,22,0,0,1,1,2,0,0,4,180.34,182.88,170,29,0,1,0,0
983,"Louis Gaudinot","2015-01-03",2,0,1,3,9,0,0,0,0,0,1,0,1,160.02,160.02,125,30,0,1,0,0
984,"Louis Smolka","2019-03-09",0,1,4,5,28,0,0,0,2,2,2,0,6,175.26,172.72,135,27,0,1,0,0
985,"Luan Chagas","2018-04-21",0,1,1,2,8,0,0,0,0,0,1,0,1,182.88,190.5,170,24,0,1,0,0
986,"Luana Carolina","2019-05-11",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,175.26,125,25,0,1,0,0
987,"Lucas Martins","2016-04-10",2,0,3,3,13,0,0,0,0,2,1,0,3,182.88,182.88,145,27,0,0,1,0
988,"Lucie Pudilova","2019-02-23",1,0,2,2,12,0,0,0,2,0,0,0,2,172.72,170.18,125,24,0,1,0,0
989,"Lucio Linhares","2010-03-31",1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,193.045794977604,185,36,0,1,0,0
990,"Luigi Fioravanti","2009-02-07",0,1,2,4,19,0,0,0,2,2,0,0,4,172.72,177.8,170,28,0,1,0,0
991,"Luigi Vendramini","2018-09-22",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,22,0,1,0,0
992,"Luis Henrique","2018-09-22",2,0,2,3,13,0,0,0,0,0,2,0,2,187.96,187.96,243,25,0,1,0,0
993,"Luis Pena","2019-03-23",1,0,1,1,4,0,0,0,0,0,1,0,1,190.5,190.5,155,25,0,0,1,0
994,"Luis Ramos","2012-06-22",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,31,0,1,0,0
995,"Luiz Cane","2012-10-13",1,0,3,4,11,0,0,0,1,3,0,0,4,187.96,195.58,185,31,0,0,1,0
996,"Luiz Dutra","2015-05-30",1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,180.34,170,33,0,1,0,0
997,"Lukasz Sajewski","2016-10-08",2,0,0,2,4,0,0,0,0,0,0,0,0,172.72,180.34,155,25,0,1,0,0
998,"Luke Barnatt","2015-05-16",2,0,3,2,12,0,0,0,1,1,1,0,3,198.12,195.58,185,27,0,1,0,0
999,"Luke Caudillo","2007-11-17",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,26,0,1,0,0
1000,"Luke Cummo","2008-08-09",1,0,2,3,15,1,0,0,1,2,0,0,3,182.88,187.96,170,28,0,1,0,0
1001,"Luke Jumeau","2018-02-10",1,0,1,1,6,0,0,0,1,0,0,0,1,180.34,182.88,170,29,0,1,0,0
1002,"Luke Rockhold","2018-02-10",0,1,5,2,14,2,0,0,0,3,3,0,6,190.5,195.58,185,33,0,0,1,0
1003,"Luke Sanders","2019-02-17",1,0,1,3,9,0,0,0,1,0,1,0,2,167.64,170.18,135,33,0,0,1,0
1004,"Luke Zachrich","2014-11-07",0,1,1,1,4,0,0,0,1,0,0,0,1,187.96,187.96,185,32,0,1,0,0
1005,"Lyman Good","2019-02-02",0,1,1,1,6,0,0,0,0,2,0,0,2,182.88,187.96,170,33,0,1,0,0
1006,"Lyoto Machida","2018-05-12",0,1,8,8,61,5,0,2,6,6,1,0,15,185.42,187.96,185,39,0,0,1,0
1007,"Mac Danzig","2013-12-14",2,0,2,7,28,1,0,0,2,1,2,0,5,172.72,177.8,155,33,0,1,0,0
1008,"Mackens Semerzier","2012-03-02",1,0,1,1,4,0,0,0,0,0,1,0,1,175.26,182.88,145,31,0,1,0,0
1009,"Mackenzie Dern","2018-05-12",0,1,1,0,3,0,0,1,0,0,0,0,1,162.56,160.02,115,25,0,1,0,0
1010,"Mads Burnell","2018-05-27",0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,175.26,145,24,0,1,0,0
1011,"Magnus Cedenblad","2016-11-19",0,4,4,1,10,0,0,0,1,1,2,0,4,195.58,200.66,185,34,0,1,0,0
1012,"Magomed Ankalaev","2019-02-23",0,1,1,1,4,0,0,0,0,1,0,0,1,190.5,190.5,205,26,0,1,0,0
1013,"Magomed Bibulatov","2019-02-02",1,0,1,1,4,0,0,0,1,0,0,0,1,165.1,165.1,125,30,0,1,0,0
1014,"Magomed Mustafaev","2019-04-20",1,0,2,1,5,0,0,0,0,1,0,1,2,172.72,180.34,155,30,0,1,0,0
1015,"Maia Stevenson","2018-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,157.48,115,35,0,1,0,0
1016,"Maiquel Falcao","2010-11-20",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,29,0,1,0,0
1017,"Mairbek Taisumov","2018-09-15",0,5,5,1,13,0,0,0,1,5,0,0,6,175.26,185.42,155,30,0,1,0,0
1018,"Makwan Amirkhani","2019-06-01",0,1,3,1,11,0,0,1,1,1,1,0,4,177.8,182.88,145,30,0,0,1,0
1019,"Manny Bermudez","2019-02-17",0,2,2,0,3,0,0,0,0,0,2,0,2,177.8,180.34,135,24,0,1,0,0
1020,"Manuel Rodriguez","2012-12-14",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,170,27,0,1,0,0
1021,"Manvel Gamburyan","2016-11-19",1,0,2,8,32,1,0,0,3,0,3,0,6,165.1,170.18,135,35,0,1,0,0
1022,"Mara Romero Borella","2019-02-02",1,0,1,1,4,0,0,0,0,0,1,0,1,167.64,175.26,125,32,0,1,0,0
1023,"Marc Diakiese","2019-03-16",2,0,3,2,12,0,0,0,1,2,0,0,3,177.8,185.42,155,25,0,1,0,0
1024,"Marc-Andre Barriault","2019-05-04",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,29,0,1,0,0
1025,"Marcel Fortuna","2017-11-11",1,0,1,1,4,0,0,0,0,1,0,0,1,185.42,187.96,205,32,0,1,0,0
1026,"Marcelo Golm","2019-04-20",2,0,1,2,7,0,0,0,0,0,1,0,1,190.5,190.5,249,26,0,1,0,0
1027,"Marcelo Guimaraes","2016-03-05",0,1,1,1,8,0,0,2,0,0,0,0,2,182.88,185.42,185,32,0,1,0,0
1028,"Marcin Bandel","2015-04-11",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,177.8,155,25,0,1,0,0
1029,"Marcin Held","2017-10-21",3,0,0,3,9,0,0,0,0,0,0,0,0,175.26,180.34,155,25,0,1,0,0
1030,"Marcin Prachnio","2018-09-15",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,187.96,205,30,0,1,0,0
1031,"Marcin Tybura","2019-04-20",0,1,3,3,22,0,0,0,2,2,0,0,4,190.5,198.12,249,33,0,1,0,0
1032,"Marcio Alexandre Junior","2015-12-12",2,0,0,2,6,1,0,0,0,0,0,0,0,182.88,190.5,185,26,0,0,1,0
1033,"Marcio Cruz","2006-12-30",1,0,2,1,6,0,0,0,0,1,1,0,2,193.04,198.438926897962,232,28,0,1,0,0
1034,"Marco Beltran","2017-10-07",1,0,3,1,9,0,0,1,1,0,1,0,3,172.72,175.26,125,31,0,1,0,0
1035,"Marco Ruas","1999-07-16",1,0,4,1,5,1,0,0,0,1,3,0,4,185.42,190.349229017425,210,38,0,1,0,0
1036,"Marcos Mariano","2019-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,155,32,0,0,0,1
1037,"Marcos Rogerio de Lima","2019-02-23",0,1,2,3,11,0,0,0,1,3,1,0,5,185.42,190.5,253,33,0,1,0,0
1038,"Marcos Vinicius","2013-09-04",1,0,1,1,5,0,0,0,0,1,0,0,1,175.26,177.8,125,33,0,1,0,0
1039,"Marcus Aurelio","2009-08-29",2,0,2,3,11,0,0,0,0,1,1,0,2,177.8,187.96,155,36,0,1,0,0
1040,"Marcus Brimage","2015-07-18",1,0,3,3,17,0,0,1,2,1,0,0,4,162.56,180.34,135,30,0,0,1,0
1041,"Marcus Davis","2011-01-01",1,0,6,5,28,0,0,1,1,3,4,0,9,177.8,177.8,170,37,0,0,1,0
1042,"Marcus Jones","2009-12-05",0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,203.83205881832,265,36,0,1,0,0
1043,"Marcus LeVesseur","2012-12-08",0,1,1,1,4,0,0,1,0,0,0,0,1,175.26,177.8,155,30,0,0,1,0
