"Winner","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_total_rounds_fought","B_total_title_bouts","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_KO_TKO","B_win_by_Submission","B_win_by_TKO_Doctor_Stoppage","B_wins","B_Height_cms","B_Reach_cms","B_Weight_lbs","B_age","B_Stance_Open_Stance","B_Stance_Orthodox","B_Stance_Southpaw","B_Stance_Switch","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_total_rounds_fought","R_total_title_bouts","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_KO_TKO","R_win_by_Submission","R_win_by_TKO_Doctor_Stoppage","R_wins","R_Height_cms","R_Reach_cms","R_Weight_lbs","R_age","R_Stance_Open_Stance","R_Stance_Orthodox","R_Stance_Southpaw","R_Stance_Switch"
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,180.34,185,25,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,190.5,190.5,185,30,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,27,0,0,1,0,0,1,1,1,3,0,0,0,0,1,0,0,1,175.26,177.8,170,22,0,1,0,0
"Red",0,2,2,0,5,0,0,0,1,1,0,0,2,187.96,193.04,185,30,0,1,0,0,0,2,2,1,7,1,0,0,1,0,1,0,2,193.04,198.12,205,29,0,1,0,0
"Red",0,1,1,1,8,0,0,0,1,0,1,0,2,187.96,193.045794977604,205,25,0,1,0,0,0,1,1,0,3,1,0,1,0,0,0,0,1,182.88,190.5,205,26,0,1,0,0
"Red",0,1,1,0,3,1,0,0,1,0,0,0,1,170.18,177.8,145,23,0,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,180.34,182.88,170,23,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,170,25,0,1,0,0,0,4,4,0,6,0,0,1,0,2,1,0,4,180.34,187.96,185,25,0,0,1,0
"Red",0,1,1,0,3,0,0,0,0,0,1,0,1,182.88,187.652663057245,170,30,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,182.88,187.96,170,25,0,1,0,0
"Red",0,2,2,0,2,0,0,0,0,1,1,0,2,177.8,182.88,170,25,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,193.04,170,28,0,1,0,0
"Red",1,0,0,1,3,1,0,0,0,0,0,0,0,200.66,206.528624778499,265,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.2,209.225190738678,265,33,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,26,0,1,0,0,1,0,2,1,5,0,0,0,0,1,1,0,2,177.8,185.42,170,28,0,1,0,0
"Red",1,0,2,1,8,0,0,0,1,0,1,0,2,185.42,190.5,185,33,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,187.96,205,29,0,0,1,0
"Red",0,3,3,1,9,0,0,0,0,2,0,2,4,182.88,193.04,185,26,0,1,0,0,0,6,6,0,11,2,0,0,0,4,1,1,6,185.42,190.5,185,31,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,28,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,185.42,195.58,170,26,0,1,0,0
"Red",0,1,3,2,19,3,0,0,1,4,1,0,6,175.26,177.8,155,27,0,1,0,0,0,3,3,1,11,1,0,0,2,2,1,0,5,180.34,193.04,185,24,0,1,0,0
"Red",1,0,1,2,8,0,0,0,0,0,1,0,1,182.88,190.5,185,28,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,187.96,185,26,0,1,0,0
"Red",0,6,6,2,19,0,0,1,1,3,1,0,6,175.26,185.42,155,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,145,23,0,1,0,0
"Red",0,2,2,0,3,0,0,0,0,0,1,1,2,170.18,177.8,155,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,155,21,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,205,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,185,30,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,235,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,227,31,0,0,1,0
"Red",0,1,7,4,40,12,1,0,2,5,2,1,11,185.42,190.5,205,42,0,1,0,0,0,4,7,2,28,3,0,0,5,6,0,1,12,187.96,193.04,205,36,0,1,0,0
"Red",2,0,1,2,3,1,0,0,0,1,0,0,1,185.42,190.349229017425,235,27,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,190.5,193.04,230,28,0,1,0,0
"Red",0,4,4,1,8,1,0,0,0,1,4,0,6,190.5,200.66,264,26,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,193.04,198.438926897962,232,27,0,1,0,0
"Red",1,0,2,1,7,0,0,0,1,0,1,0,2,187.96,193.045794977604,205,40,0,0,0,1,0,2,2,2,14,0,1,0,1,0,2,0,4,185.42,190.5,205,30,0,1,0,0
"Red",1,0,2,2,13,0,0,0,0,3,1,0,4,185.42,193.04,185,22,0,0,1,0,1,0,1,2,6,0,0,0,0,1,0,1,2,182.88,177.8,185,23,0,0,1,0
"Red",4,0,1,4,7,1,0,0,0,0,1,0,1,190.5,195.58,205,34,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,182.88,185,24,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,250,28,0,1,0,0,1,0,2,1,3,1,0,0,0,1,1,0,2,187.96,195.58,245,32,0,1,0,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,195.742360937783,235,32,0,1,0,0,2,0,1,2,8,0,0,0,1,0,0,0,1,175.26,187.96,247,35,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,205,24,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,187.96,193.04,185,30,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,241,31,0,1,0,0,0,1,3,2,7,4,0,0,0,4,0,0,4,203.2,203.2,265,29,0,1,0,0
"Red",0,1,1,1,3,0,0,0,0,1,0,0,1,187.96,190.5,205,27,0,1,0,0,0,1,1,1,6,1,0,0,1,0,0,0,1,193.04,198.12,205,28,0,1,0,0
"Red",0,2,2,1,5,0,0,0,0,0,2,0,2,177.8,177.8,155,26,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,182.88,170,25,0,1,0,0
"Red",0,1,1,2,10,0,0,0,2,0,0,0,2,185.42,185.42,185,33,0,1,0,0,0,3,3,0,5,0,0,1,0,1,1,0,3,180.34,187.96,185,25,0,0,1,0
"Red",0,1,1,0,2,0,0,0,0,0,0,1,1,175.26,172.72,155,22,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,182.88,170,22,0,1,0,0
"Red",0,1,1,0,3,0,0,0,0,0,0,1,1,182.88,185.42,170,26,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,177.8,170,27,0,1,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,175.26,155,25,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,170.18,177.8,155,29,0,0,1,0
"Red",1,0,1,1,3,0,0,0,0,1,0,0,1,172.72,167.64,155,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,30,0,1,0,0
"Red",0,3,3,0,3,0,0,0,0,3,0,0,3,182.88,182.88,185,33,1,0,0,0,0,5,5,0,10,1,0,0,0,3,1,1,5,185.42,190.5,185,31,0,0,1,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.742360937783,245,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,242,26,0,1,0,0
"Red",0,1,1,1,5,0,0,0,0,1,0,1,2,182.88,177.8,185,23,0,0,1,0,0,3,6,2,28,9,0,0,3,3,3,2,11,175.26,185.42,170,32,0,0,0,1
"Red",1,0,3,1,11,1,0,0,1,0,1,1,3,167.64,170.18,155,32,0,1,0,0,0,2,2,1,9,1,0,0,2,1,1,0,4,180.34,193.04,185,24,0,1,0,0
"Red",0,2,2,0,5,0,0,0,1,0,1,0,2,185.42,190.5,185,33,0,1,0,0,2,0,4,4,12,2,0,0,0,1,3,0,4,185.42,187.96,185,30,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,205,38,0,0,0,0,1,0,1,1,6,0,0,0,1,0,0,0,1,187.96,193.045794977604,205,25,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,26,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,175.26,177.8,170,22,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,170,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,170,24,0,1,0,0
"Red",0,2,2,1,10,0,0,0,0,3,1,0,4,185.42,193.04,185,22,0,0,1,0,0,2,2,0,3,1,0,0,0,2,0,0,2,177.8,182.88,170,23,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,200.66,206.528624778499,265,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,205,26,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,170,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,145,23,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,28,0,1,0,0,0,1,1,1,3,1,0,0,0,0,0,1,1,177.8,187.96,145,29,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170,25,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,170,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,155,22,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,265,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,185,30,0,1,0,0
"Red",0,2,2,0,2,0,0,0,0,1,1,0,2,187.96,195.58,245,31,0,1,0,0,0,5,5,2,13,2,0,0,0,4,2,0,6,190.5,195.58,240,26,0,1,0,0
"Red",3,0,1,3,6,1,0,0,0,0,1,0,1,190.5,195.58,205,34,0,1,0,0,0,2,2,0,4,1,0,0,1,0,1,0,2,190.5,195.58,205,26,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,205,28,0,0,1,0,0,1,1,2,12,0,1,0,1,0,1,0,3,185.42,190.5,205,30,0,1,0,0
"Red",1,0,2,3,12,0,0,0,0,0,2,0,2,180.34,172.72,170,31,0,1,0,0,1,0,1,1,3,0,0,0,0,1,0,0,1,182.88,177.8,185,23,0,0,1,0
"Red",2,0,1,2,7,1,0,0,0,0,1,0,1,175.26,182.88,155,29,0,1,0,0,2,0,1,2,7,0,0,0,1,0,0,0,1,185.42,185.42,185,33,0,1,0,0
"Red",1,0,4,3,21,3,0,0,2,4,3,1,10,182.88,187.96,185,34,0,1,0,0,0,2,2,1,7,0,0,0,0,2,0,1,3,182.88,193.04,185,25,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,23,0,1,0,0,0,2,2,0,4,0,0,1,0,1,0,0,2,180.34,187.96,185,25,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,257,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,193.04,230,27,0,1,0,0
"Red",0,2,2,0,2,0,0,0,0,1,1,0,2,177.8,185.42,170,27,0,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,177.8,177.8,155,25,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,170,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,155,29,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,170,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,27,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,190.5,170,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,170,26,0,1,0,0
"Red",1,0,4,3,8,1,0,0,0,1,3,0,4,185.42,187.96,185,29,0,1,0,0,0,3,7,2,24,2,0,0,5,5,0,1,11,187.96,193.04,205,35,0,1,0,0
"Red",2,0,1,3,5,0,0,0,0,0,1,0,1,187.96,193.045794977604,233,40,0,1,0,0,2,0,3,2,6,4,0,0,0,3,0,0,3,203.2,203.2,265,29,0,1,0,0
"Red",0,2,2,0,4,0,0,0,1,0,1,0,2,187.96,193.045794977604,205,40,0,0,0,1,1,0,7,4,37,12,1,0,2,5,1,1,10,185.42,190.5,205,42,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,170,33,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,177.8,182.88,170,23,0,0,1,0
"Red",1,0,2,2,5,2,0,0,0,2,0,0,2,175.26,180.34,170,33,0,0,1,0,0,1,2,1,8,1,0,0,2,1,0,0,3,180.34,193.04,185,24,0,1,0,0
"Red",0,1,1,1,5,0,0,0,0,0,1,0,1,182.88,190.5,185,27,0,1,0,0,0,1,4,3,24,1,1,0,2,3,1,0,8,182.88,187.96,185,35,0,0,1,0
"Red",1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,190.5,185,32,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,185.42,190.5,185,32,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,185,24,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,190.5,205,26,0,1,0,0
"Red",0,2,2,1,8,0,0,0,0,1,2,0,3,182.88,187.652663057245,185,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,185,26,0,1,0,0
"Red",2,0,0,2,6,0,0,0,0,0,0,0,0,180.34,180.34,170,25,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,180.34,187.96,185,25,0,0,1,0
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045794977604,205,25,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,193.04,198.12,205,28,0,1,0,0
"Red",0,1,1,0,3,0,0,0,0,0,1,0,1,180.34,190.5,170,23,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,182.88,182.88,185,33,1,0,0,0
"Red",0,1,1,1,4,0,0,0,0,0,2,0,2,175.26,179.562965176708,170,34,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,185.42,170,27,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,32,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,195.58,170,26,0,1,0,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,167.64,155,27,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,177.8,187.96,145,29,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,22,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,177.8,155,25,0,1,0,0
"Red",1,0,1,1,2,0,0,0,0,1,0,0,1,185.42,190.349229017425,235,26,0,1,0,0,0,4,4,2,12,1,0,0,0,3,2,0,5,190.5,195.58,240,26,0,1,0,0
"Red",0,2,2,3,19,0,1,0,2,0,1,0,4,167.64,172.72,170,31,0,1,0,0,0,2,2,1,10,0,0,1,1,0,1,0,3,177.8,182.88,170,22,0,1,0,0
"Red",0,4,4,2,17,2,0,0,2,4,3,1,10,182.88,187.96,185,34,0,1,0,0,0,4,4,0,6,0,0,0,0,3,1,0,4,185.42,190.5,185,30,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,200,38,0,1,0,0,0,1,1,0,3,1,0,0,1,0,0,0,1,190.5,195.58,205,26,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,245,34,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,187.96,195.58,245,31,0,1,0,0
"Red",1,0,2,1,7,0,0,0,1,1,0,0,2,177.8,182.259531136887,170,33,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,182.88,185,33,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,185,24,0,1,0,0,0,1,1,1,5,0,0,0,0,1,0,1,2,182.88,193.04,185,25,0,1,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,28,0,1,0,0,0,1,2,1,9,0,0,0,0,2,1,0,3,185.42,193.04,185,21,0,0,1,0
"Red",0,1,7,3,36,11,1,0,2,5,1,1,10,185.42,190.5,205,41,0,1,0,0,0,2,7,2,23,1,0,0,5,4,0,1,10,187.96,193.04,205,35,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.742360937783,205,27,0,1,0,0,1,0,1,2,10,0,1,0,1,0,0,0,2,185.42,190.5,205,29,0,1,0,0
"Red",0,2,2,1,4,1,0,0,0,2,0,0,2,175.26,180.34,170,32,0,0,1,0,0,2,6,2,27,8,0,0,3,3,2,2,10,175.26,185.42,170,31,0,0,0,1
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,180.34,190.5,185,31,0,1,0,0,1,0,4,3,22,1,1,0,2,3,0,0,7,182.88,187.96,185,34,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,182.88,185,24,0,1,0,0,1,0,2,1,5,1,0,0,1,1,0,0,2,180.34,193.04,185,23,0,1,0,0
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,177.8,185,22,0,0,1,0,0,1,1,1,7,0,0,0,0,1,1,0,2,182.88,187.652663057245,185,34,0,1,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,180.34,170,25,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,190.5,185,27,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,265,34,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,187.96,193.045794977604,205,39,0,0,0,1
"Red",0,1,2,5,18,1,0,0,0,2,5,0,7,185.42,182.88,205,41,0,1,0,0,0,3,3,0,5,0,0,0,0,2,1,0,3,185.42,190.5,185,30,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.12,205,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.58,205,26,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,145,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170,23,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,205,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,205,24,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,187.96,185,24,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,27,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,185,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,185,33,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,185,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,195.58,170,25,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,167.64,155,27,0,1,0,0
"Red",1,0,3,3,14,3,0,0,0,5,1,1,7,182.88,187.96,185,27,0,0,1,0,0,1,6,4,35,9,0,0,3,5,1,1,10,190.5,187.96,205,30,0,1,0,0
"Red",3,0,2,4,14,0,0,0,1,2,0,0,3,175.26,182.88,170,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,22,0,1,0,0
"Red",1,0,3,1,5,3,0,0,0,3,0,0,3,203.2,203.2,265,28,0,1,0,0,0,3,3,2,11,0,0,0,0,3,1,0,4,190.5,195.58,240,26,0,1,0,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,190.349229017425,185,27,0,0,1,0,0,3,3,2,16,1,0,0,2,3,3,1,9,182.88,187.96,185,33,0,1,0,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,190.349229017425,235,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,195.58,245,31,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,205,26,0,1,0,0,1,0,1,1,2,0,0,0,0,1,0,0,1,193.04,195.58,205,24,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,31,0,0,1,0,1,0,1,1,4,0,0,0,0,1,0,0,1,182.88,193.04,185,25,0,1,0,0
"Red",0,2,2,2,9,0,0,0,0,0,2,0,2,180.34,172.72,170,30,0,1,0,0,0,1,1,1,7,0,0,1,0,0,1,0,2,177.8,182.88,170,22,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,25,0,1,0,0,1,0,2,1,8,0,0,0,0,1,1,0,2,185.42,193.04,185,21,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,170,24,0,1,0,0,2,0,6,4,32,9,0,0,2,5,1,1,9,190.5,187.96,205,29,0,1,0,0
"Red",1,0,1,1,4,0,0,0,1,0,0,0,1,185.42,185.42,185,32,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,185.42,190.5,185,30,0,0,1,0
"Red",0,2,2,0,4,0,0,0,1,1,0,0,2,180.34,193.04,185,23,0,1,0,0,0,1,6,2,26,7,0,0,3,3,1,2,9,175.26,185.42,170,31,0,0,0,1
"Red",1,0,1,1,6,0,0,0,1,0,0,0,1,185.42,190.349229017425,170,31,0,1,0,0,0,1,1,1,2,1,0,0,0,1,0,0,1,175.26,180.34,170,32,0,0,1,0
"Red",1,0,3,2,13,0,0,0,2,2,0,0,4,180.34,187.96,170,22,0,0,1,0,0,2,3,2,15,1,0,0,2,3,2,1,8,182.88,187.96,185,33,0,1,0,0
"Red",0,1,1,1,4,1,0,0,0,1,1,0,2,182.88,187.652663057245,185,33,0,1,0,0,1,0,1,1,6,0,0,0,0,1,0,0,1,182.88,187.652663057245,185,33,0,1,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,185.42,185,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,185,31,0,1,0,0
"Red",0,2,3,2,11,2,0,0,0,5,1,1,7,182.88,187.96,185,27,0,0,1,0,1,0,7,3,33,10,1,0,2,5,1,0,9,185.42,190.5,205,41,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,177.8,185,21,0,0,1,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,32,0,0,1,0,0,1,7,2,22,1,0,0,5,3,0,1,9,187.96,193.04,205,34,0,1,0,0
"Red",0,1,4,2,21,1,1,0,2,3,0,0,7,182.88,187.96,185,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,26,0,0,1,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,193.04,195.58,205,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,235,26,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,170,33,0,1,0,0,0,1,1,2,7,0,0,0,0,0,1,0,1,180.34,172.72,170,30,0,1,0,0
"Red",0,2,2,0,5,0,0,0,0,1,1,0,2,185.42,193.04,185,21,0,0,1,0,1,0,1,1,4,0,0,0,0,0,1,0,1,177.8,182.88,170,21,0,1,0,0
"Red",0,2,2,0,4,0,1,0,0,1,0,0,2,177.8,180.34,155,25,0,1,0,0,0,5,5,2,18,0,0,1,1,2,1,0,5,175.26,185.42,155,27,0,0,1,0
"Red",0,1,1,3,6,0,0,0,0,1,1,0,2,190.5,195.742360937783,235,36,0,1,0,0,1,0,2,5,17,1,0,0,0,1,5,0,6,185.42,182.88,205,40,0,1,0,0
"Red",1,0,1,1,6,1,0,0,0,0,1,0,1,175.26,182.88,155,28,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,175.26,180.34,170,32,0,0,1,0
"Red",0,3,3,0,4,2,0,0,0,3,0,0,3,203.2,203.2,265,28,0,1,0,0,0,3,3,1,7,0,0,0,0,1,3,0,5,190.5,200.66,264,25,0,0,1,0
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,190.349229017425,170,30,0,1,0,0,1,0,6,2,23,7,0,0,2,3,1,2,8,175.26,185.42,170,30,0,0,0,1
"Red",2,0,2,3,11,0,0,0,1,2,0,0,3,175.26,182.88,170,28,0,1,0,0,0,1,3,2,12,1,0,0,1,3,2,1,7,182.88,187.96,185,33,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,162.56,145,22,0,1,0,0,0,1,2,3,16,0,1,0,1,0,1,0,3,167.64,172.72,170,30,0,1,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,170,27,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,193.04,185,23,0,1,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,185,31,0,1,0,0
"Red",1,0,6,3,30,9,0,0,2,5,1,1,9,190.5,187.96,205,29,0,1,0,0,1,0,7,2,20,1,0,0,5,2,0,1,8,187.96,193.04,205,34,0,1,0,0
"Red",3,0,0,3,5,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,27,0,1,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,180.34,172.72,170,29,0,1,0,0
"Red",1,0,2,1,8,0,0,0,1,1,0,0,2,167.64,180.34,155,29,0,1,0,0,0,4,4,2,15,0,0,0,1,2,1,0,4,175.26,185.42,155,27,0,0,1,0
