Fighter_ID,Fighter,Date,current_lose_streak,current_win_streak,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO_TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Height_cms,Reach_cms,Weight_lbs,age,Stance_Open_Stance,Stance_Orthodox,Stance_Southpaw,Stance_Switch,fighter_img_path
717,Jeremy Kimball,22/07/2018,1,0,1,2,3,0,0,0,0,1,0,0,1,182.88,182.88,205,27,0,0,0,1,images/mufi.jpeg
718,Jeremy Larsen,19/10/2013,2,0,0,2,4,0,0,0,0,0,0,0,0,177.8,177.8,145,29,0,1,0,0,images/shayan.jpeg
719,Jeremy Stephens,02/03/2019,1,0,3,14,76,0,0,1,6,7,0,1,15,172.72,180.34,145,32,0,1,0,0,images/reza.jpeg
720,Jerrod Sanders,07/07/2016,0,1,1,2,5,0,0,0,1,0,0,0,1,172.72,182.88,135,36,0,1,0,0,images/prat.jpeg
721,Jerry Bohlander,08/01/1999,0,4,4,1,6,1,0,0,1,0,4,0,5,180.34,184.9560971,199,24,0,1,0,0,images/vikas.jpeg
722,Jesse Bongfeldt,11/06/2011,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.6526631,185,30,0,1,0,0,images/mufi.jpeg
723,Jesse Forbes,29/05/2010,2,0,0,2,4,0,0,0,0,0,0,0,0,187.96,190.5,185,25,0,0,1,0,images/shayan.jpeg
724,Jesse Lennox,12/06/2010,1,0,1,1,6,0,0,0,0,0,0,1,1,175.26,182.88,170,28,0,1,0,0,images/reza.jpeg
725,Jesse Ronson,06/07/2014,2,0,0,2,6,0,0,0,0,0,0,0,0,177.8,182.88,155,28,0,0,1,0,images/prat.jpeg
726,Jesse Taylor,07/07/2017,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,185.42,170,34,0,1,0,0,images/vikas.jpeg
727,Jessica Aguilar,30/03/2019,1,0,1,3,10,0,0,0,1,0,0,0,1,160.02,160.02,115,36,0,1,0,0,images/mufi.jpeg
728,Jessica Andrade,11/05/2019,0,3,3,4,33,1,0,1,5,2,2,0,10,154.94,157.48,115,27,0,1,0,0,images/shayan.jpeg
729,Jessica Eye,08/06/2019,0,3,3,6,29,0,0,2,1,0,0,1,4,167.64,167.64,125,32,0,1,0,0,images/reza.jpeg
730,Jessica Rakoczy,25/04/2015,1,0,0,1,1,1,0,0,0,0,0,0,0,170.18,172.72,115,38,0,1,0,0,images/prat.jpeg
731,Jessica-Rose Clark,23/06/2018,0,2,2,0,6,0,0,1,1,0,0,0,2,165.1,162.56,125,30,0,1,0,0,images/vikas.jpeg
732,Jessin Ayari,27/10/2018,1,0,1,1,6,0,0,1,0,0,0,0,1,182.88,185.42,155,26,0,1,0,0,images/mufi.jpeg
733,Ji Yeon Kim,30/11/2018,0,2,2,1,9,0,0,2,0,0,0,0,2,170.18,182.88,125,29,0,1,0,0,images/shayan.jpeg
734,Jianping Yang,23/08/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,165.1,145,25,0,1,0,0,images/reza.jpeg
735,Jim Alers,23/07/2016,2,0,1,2,7,0,0,1,0,0,0,0,1,175.26,180.34,145,29,0,1,0,0,images/prat.jpeg
736,Jim Miller,27/04/2019,1,0,7,13,71,0,0,2,6,3,7,0,18,172.72,180.34,155,35,0,0,1,0,images/vikas.jpeg
737,Jimi Manuwa,01/06/2019,3,0,3,5,21,0,0,0,1,3,0,2,6,185.42,200.66,205,39,0,1,0,0,images/mufi.jpeg
738,Jimmie Rivera,08/06/2019,1,0,5,2,20,0,0,1,4,1,0,0,6,162.56,172.72,135,29,0,1,0,0,images/shayan.jpeg
739,Jimmy Crute,09/02/2019,0,1,1,0,3,0,0,0,0,0,1,0,1,187.96,187.96,205,22,0,1,0,0,images/reza.jpeg
740,Jimmy Quinlan,13/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,185,26,0,1,0,0,images/prat.jpeg
741,Jimmy Wallhead,03/06/2017,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,185.42,170,33,0,1,0,0,images/vikas.jpeg
742,Jimy Hettes,18/04/2015,1,0,2,2,13,0,0,0,1,0,2,0,3,175.26,180.34,145,27,0,0,1,0,images/mufi.jpeg
743,Jin Soo Son,15/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,175.26,135,25,0,1,0,0,images/shayan.jpeg
744,Joachim Christensen,13/05/2017,0,1,1,1,5,0,0,0,0,1,0,0,1,190.5,193.04,205,38,0,1,0,0,images/reza.jpeg
745,Joanna Jedrzejczyk,08/12/2018,0,1,8,2,40,8,0,1,6,2,0,0,9,167.64,165.1,125,31,0,1,0,0,images/prat.jpeg
746,Joanne Calderwood,08/06/2019,0,2,2,3,18,0,0,0,3,1,1,0,5,167.64,165.1,125,33,0,1,0,0,images/vikas.jpeg
747,Joao Pierini,22/06/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229,155,30,0,0,0,1,images/mufi.jpeg
748,Joao Roque,09/06/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.4732673,155,28,0,1,0,0,images/shayan.jpeg
749,Joao Zeferino,04/09/2013,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,170,27,0,1,0,0,images/reza.jpeg
750,Joby Sanchez,10/11/2018,2,0,1,3,9,0,0,1,0,0,0,0,1,167.64,172.72,135,27,0,1,0,0,images/prat.jpeg
751,Jocelyn Jones-Lybarger,15/01/2017,2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,162.56,115,31,0,1,0,0,images/vikas.jpeg
752,Jodie Esquibel,27/04/2019,2,0,0,2,6,0,0,0,0,0,0,0,0,154.94,162.56,115,32,0,1,0,0,images/mufi.jpeg
753,Joe Brammer,29/05/2010,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.8663992,155,26,0,1,0,0,images/shayan.jpeg
754,Joe Doerksen,11/12/2010,1,0,1,6,19,0,0,0,0,0,2,0,2,182.88,190.5,185,33,0,1,0,0,images/reza.jpeg
755,Joe Duffy,16/03/2019,1,0,2,2,11,0,0,0,1,1,2,0,4,177.8,185.42,155,31,0,1,0,0,images/prat.jpeg
756,Joe Ellenberger,13/12/2014,0,1,1,0,3,0,0,1,0,0,0,0,1,175.26,182.88,155,29,0,1,0,0,images/vikas.jpeg
757,Joe Giannetti,06/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,155,23,0,0,1,0,images/mufi.jpeg
758,Joe Gigliotti,09/12/2016,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,175.26,185,23,0,1,0,0,images/shayan.jpeg
759,Joe Jordan,08/07/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.4732673,155,27,0,1,0,0,images/reza.jpeg
760,Joe Lauzon,07/04/2018,2,0,3,11,50,0,0,1,1,4,7,1,14,177.8,180.34,155,33,0,1,0,0,images/prat.jpeg
761,Joe Merritt,27/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,170,31,0,1,0,0,images/vikas.jpeg
762,Joe Proctor,22/04/2017,1,0,2,3,14,0,0,0,1,2,1,0,4,177.8,182.88,155,31,0,1,0,0,images/mufi.jpeg
763,Joe Riggs,21/02/2016,0,1,1,6,18,0,0,0,1,1,1,1,5,182.88,177.8,185,33,0,0,1,0,images/shayan.jpeg
764,Joe Slick,14/04/2000,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,187.6526631,199,22,0,1,0,0,images/reza.jpeg
765,Joe Soto,03/02/2018,1,0,3,4,17,1,0,0,1,0,2,0,3,167.64,165.1,135,30,0,1,0,0,images/prat.jpeg
766,Joe Stevenson,26/06/2011,3,0,4,7,33,2,0,0,3,1,3,1,8,170.18,177.8,145,29,0,1,0,0,images/vikas.jpeg
767,Joe Veres,23/01/2008,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,174.1698333,155,30,0,1,0,0,images/mufi.jpeg
768,Joel Alvarez,01/06/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,190.5,195.58,155,25,0,1,0,0,images/shayan.jpeg
769,Joey Beltran,09/10/2013,4,0,2,6,24,0,0,0,1,2,0,0,3,185.42,190.5,185,31,0,1,0,0,images/reza.jpeg
770,Joey Gambino,13/10/2012,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,174.1698333,145,23,0,1,0,0,images/prat.jpeg
771,Joey Gilbert,04/05/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,155,24,0,1,0,0,images/vikas.jpeg
772,Joey Gomez,17/01/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,155,26,0,1,0,0,images/mufi.jpeg
773,John Alessio,07/07/2012,4,0,0,4,11,1,0,0,0,0,0,0,0,177.8,182.88,155,33,0,1,0,0,images/shayan.jpeg
774,John Cholish,18/05/2013,1,0,1,1,5,0,0,0,0,1,0,0,1,180.34,182.88,155,29,0,1,0,0,images/reza.jpeg
775,John Cofer,15/12/2012,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,185.42,155,28,0,0,1,0,images/prat.jpeg
776,John Dodson,23/02/2019,1,0,3,5,40,3,0,1,3,4,0,1,9,160.02,167.64,135,34,0,1,0,0,images/vikas.jpeg
777,John Gunderson,15/09/2010,0,1,1,1,6,0,0,0,1,0,0,0,1,175.26,175.26,155,31,0,1,0,0,images/mufi.jpeg
778,John Gunther,10/11/2018,0,1,1,0,3,0,1,0,0,0,0,0,1,175.26,182.88,155,32,0,1,0,0,images/shayan.jpeg
779,John Halverson,01/03/2008,1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,179.5629652,155,35,0,0,1,0,images/reza.jpeg
780,John Hathaway,01/03/2014,0,3,4,1,22,0,0,1,5,1,0,0,7,185.42,190.5,170,26,0,1,0,0,images/prat.jpeg
781,John Howard,10/12/2015,0,1,4,6,35,0,0,4,1,2,0,0,7,170.18,180.34,170,32,0,1,0,0,images/vikas.jpeg
782,John Kolosci,08/12/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,185,33,0,1,0,0,images/mufi.jpeg
783,John Lineker,27/04/2019,0,2,6,3,38,0,0,1,4,6,1,0,12,160.02,170.18,135,28,0,1,0,0,images/shayan.jpeg
784,John Lober,16/10/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,199,30,0,1,0,0,images/reza.jpeg
785,John Maguire,15/06/2013,2,0,2,2,11,0,0,0,1,0,1,0,2,175.26,175.26,155,30,0,0,1,0,images/prat.jpeg
786,John Makdessi,28/07/2018,0,1,3,6,33,0,0,1,4,3,0,0,8,172.72,172.72,155,33,0,1,0,0,images/vikas.jpeg
787,John Marsh,16/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,265,34,0,1,0,0,images/mufi.jpeg
788,John Moraga,25/08/2018,0,3,3,5,35,1,0,1,2,2,3,0,8,167.64,167.64,125,34,0,1,0,0,images/shayan.jpeg
789,John Phillips,16/03/2019,2,0,0,2,4,0,0,0,0,0,0,0,0,180.34,190.5,185,33,0,0,1,0,images/reza.jpeg
790,John Polakowski,13/12/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.2595311,155,27,0,1,0,0,images/prat.jpeg
791,John Salter,28/08/2010,0,1,1,1,4,0,0,0,0,1,0,0,1,185.42,187.96,185,25,0,0,1,0,images/vikas.jpeg
792,John Teixeira,23/06/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.1698333,145,25,0,1,0,0,images/mufi.jpeg
793,Johnny Bedford,13/09/2014,3,0,2,3,10,0,0,0,0,2,0,0,2,177.8,180.34,135,31,0,1,0,0,images/shayan.jpeg
794,Johnny Case,25/06/2017,1,0,4,1,14,0,0,0,2,1,1,0,4,177.8,182.88,155,27,0,1,0,0,images/reza.jpeg
795,Johnny Eduardo,01/06/2018,1,0,2,3,12,0,0,0,1,2,0,0,3,170.18,180.34,135,39,0,1,0,0,images/prat.jpeg
796,Johnny Rees,10/12/2008,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.6526631,170,26,0,1,0,0,images/vikas.jpeg
797,Johnny Walker,02/03/2019,0,2,2,0,2,0,0,0,0,2,0,0,2,195.58,208.28,205,26,0,1,0,0,images/mufi.jpeg
798,Johny Hendricks,25/06/2017,0,1,6,6,52,3,1,2,5,5,0,0,13,175.26,175.26,185,33,0,0,1,0,images/shayan.jpeg
799,Jon Delos Reyes,24/10/2015,0,1,1,2,4,0,0,0,0,0,1,0,1,167.64,170.18,125,28,0,1,0,0,images/reza.jpeg
800,Jon Fitch,02/02/2013,0,1,8,3,47,1,0,1,9,1,3,0,14,182.88,193.04,170,34,0,1,0,0,images/prat.jpeg
801,Jon Jones,02/03/2019,0,1,13,2,58,12,0,0,7,5,5,0,17,193.04,213.36,205,31,0,1,0,0,images/vikas.jpeg
802,Jon Koppenhaver,24/05/2008,0,1,1,0,3,0,0,0,0,1,0,0,1,180.34,184.9560971,170,26,0,1,0,0,images/mufi.jpeg
803,Jon Madsen,26/03/2011,0,4,4,0,10,0,0,1,2,1,0,0,4,182.88,182.88,240,31,0,1,0,0,images/shayan.jpeg
804,Jon Manley,23/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,170,26,0,1,0,0,images/reza.jpeg
805,Jon Olav Einemo,28/01/2012,1,0,0,1,2,0,0,0,0,0,0,0,0,198.12,203.8320588,253,36,0,1,0,0,images/prat.jpeg
806,Jon Tuck,25/08/2018,0,1,1,4,20,0,0,0,1,1,2,0,4,180.34,185.42,155,33,0,1,0,0,images/vikas.jpeg
807,Jonathan Brookins,15/12/2012,1,0,1,2,9,1,0,0,1,1,0,0,2,182.88,185.42,145,27,0,0,1,0,images/mufi.jpeg
808,Jonathan Goulet,08/05/2010,1,0,2,4,13,0,1,0,0,1,1,1,4,182.88,185.42,170,30,0,1,0,0,images/shayan.jpeg
809,Jonathan Martinez,09/02/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,177.8,135,32,0,0,1,0,images/reza.jpeg
810,Jonathan Meunier,18/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,170,28,0,0,0,1,images/prat.jpeg
811,Jonathan Wiezorek,02/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.7423609,250,26,0,0,1,0,images/vikas.jpeg
812,Jonathan Wilson,21/10/2017,2,0,1,2,6,0,0,0,0,1,0,0,1,187.96,190.5,205,30,0,0,1,0,images/mufi.jpeg
813,Jonavin Webb,21/02/2016,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,180.34,170,26,0,1,0,0,images/shayan.jpeg
814,Jordan Espinosa,23/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,180.34,125,29,0,1,0,0,images/reza.jpeg
815,Jordan Griffin,15/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,145,28,0,0,1,0,images/prat.jpeg
816,Jordan Johnson,15/09/2018,0,3,3,0,9,0,0,1,2,0,0,0,3,187.96,200.66,205,29,0,1,0,0,images/vikas.jpeg
817,Jordan Mein,28/07/2018,0,1,2,4,18,0,0,1,1,2,0,0,4,182.88,185.42,170,28,0,1,0,0,images/mufi.jpeg
818,Jordan Radev,29/12/2007,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,174.1698333,185,31,0,0,1,0,images/shayan.jpeg
819,Jordan Rinaldi,16/03/2019,0,1,1,2,8,0,0,0,1,0,1,0,2,177.8,182.88,145,31,0,1,0,0,images/reza.jpeg
820,Jorge Gurgel,15/11/2008,1,0,2,3,18,0,0,1,2,0,0,0,3,170.18,175.26,155,31,0,1,0,0,images/prat.jpeg
821,Jorge Lopez,15/05/2012,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.2595311,170,23,0,1,0,0,images/vikas.jpeg
822,Jorge Masvidal,16/03/2019,2,0,3,6,41,0,0,0,5,3,1,0,9,180.34,187.96,170,34,0,1,0,0,images/mufi.jpeg
823,Jorge Patino,08/01/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.8663992,170,25,0,1,0,0,images/shayan.jpeg
824,Jorge Rivera,20/01/2012,2,0,3,7,28,0,0,1,2,4,0,0,7,185.42,185.42,185,39,0,1,0,0,images/reza.jpeg
825,Jorge Santiago,16/02/2013,4,0,1,4,11,0,0,0,0,1,0,0,1,185.42,187.96,170,32,0,1,0,0,images/prat.jpeg
826,Jorge de Oliveira,21/03/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,180.34,155,35,0,1,0,0,images/vikas.jpeg
827,Jose Aldo,11/05/2019,0,2,7,3,45,11,0,0,6,4,0,0,10,170.18,177.8,145,32,0,1,0,0,images/mufi.jpeg
828,Jose Maria,09/11/2013,1,0,0,1,2,0,0,0,0,0,0,0,0,165.1,168.7767013,125,31,0,1,0,0,images/shayan.jpeg
829,Jose Torres,04/08/2018,0,1,1,0,2,0,0,0,0,1,0,0,1,162.56,165.1,125,26,0,1,0,0,images/reza.jpeg
830,Joseph Benavidez,19/01/2019,0,1,6,3,40,2,0,1,7,4,1,0,13,162.56,165.1,125,34,0,0,1,0,images/prat.jpeg
831,Joseph Morales,10/11/2018,1,0,1,1,3,0,0,0,0,0,1,0,1,167.64,175.26,125,24,0,0,0,1,images/vikas.jpeg
832,Joseph Sandoval,20/01/2012,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,174.1698333,135,25,0,0,1,0,images/mufi.jpeg
833,Josh Barnett,03/09/2016,1,0,4,3,18,1,0,0,1,4,1,0,6,190.5,198.12,250,38,0,1,0,0,images/shayan.jpeg
834,Josh Bryant,19/06/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.2595311,185,30,0,1,0,0,images/reza.jpeg
835,Josh Clopton,03/08/2013,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,172.72,145,32,0,1,0,0,images/prat.jpeg
836,Josh Copeland,14/03/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.5,265,32,0,1,0,0,images/vikas.jpeg
837,Josh Emmett,30/03/2019,1,0,2,2,15,0,0,1,2,1,0,0,4,167.64,177.8,145,34,0,1,0,0,images/mufi.jpeg
838,Josh Ferguson,11/07/2012,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,24,0,1,0,0,images/shayan.jpeg
839,Josh Grispi,16/02/2013,3,0,0,3,7,0,0,0,0,0,0,0,0,180.34,187.96,145,24,0,1,0,0,images/reza.jpeg
840,Josh Haynes,07/04/2007,2,0,0,2,5,1,0,0,0,0,0,0,0,175.26,179.5629652,170,29,0,1,0,0,images/prat.jpeg
841,Josh Hendricks,15/11/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,235,32,0,0,1,0,images/vikas.jpeg
842,Josh Koscheck,21/03/2015,4,0,5,9,51,1,0,1,5,6,3,0,15,177.8,185.42,170,37,0,1,0,0,images/mufi.jpeg
843,Josh Neer,23/02/2013,2,0,2,8,30,0,0,0,2,0,3,1,6,180.34,182.88,170,29,0,1,0,0,images/shayan.jpeg
844,Josh Rafferty,09/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,170,24,0,1,0,0,images/reza.jpeg
845,Josh Samman,13/07/2016,1,0,3,1,8,0,0,0,0,2,1,0,3,190.5,200.66,185,28,0,1,0,0,images/prat.jpeg
846,Josh Shockley,22/02/2015,1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,187.96,155,25,0,1,0,0,images/vikas.jpeg
847,Josh Shockman,18/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.4389269,235,25,0,0,1,0,images/mufi.jpeg
848,Josh Thomson,15/07/2015,2,0,2,3,15,0,1,0,0,2,0,0,3,177.8,180.34,155,36,0,1,0,0,images/shayan.jpeg
849,Joshua Burkman,18/02/2018,4,0,2,12,44,0,0,1,3,1,1,0,6,177.8,182.88,170,37,0,1,0,0,images/reza.jpeg
850,Joshua Sampo,23/05/2015,2,0,1,2,6,0,0,0,0,0,1,0,1,162.56,162.56,125,30,0,1,0,0,images/prat.jpeg
851,Juan Adams,04/05/2019,0,1,1,0,3,0,0,0,0,1,0,0,1,195.58,203.2,265,27,0,1,0,0,images/vikas.jpeg
852,Juan Puig,22/11/2014,1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,182.88,145,25,0,1,0,0,images/mufi.jpeg
853,Jules Bruchez,13/12/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,205,31,0,0,1,0,images/shayan.jpeg
854,Julian Erosa,18/05/2019,3,0,1,3,9,0,0,1,0,0,0,0,1,185.42,187.96,145,29,0,0,1,0,images/reza.jpeg
855,Julian Marquez,06/07/2018,0,1,1,0,2,0,0,0,0,0,1,0,1,187.96,190.5,185,28,0,1,0,0,images/prat.jpeg
856,Juliana Lima,27/01/2018,1,0,2,3,17,0,0,0,3,0,0,0,3,165.1,165.1,115,35,0,1,0,0,images/vikas.jpeg
857,Julie Kedzie,06/12/2013,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,135,32,0,1,0,0,images/mufi.jpeg
858,Julio Arce,18/05/2019,1,0,2,1,9,0,0,0,1,0,1,0,2,170.18,177.8,145,29,0,0,1,0,images/shayan.jpeg
859,Julio Paulino,25/09/2010,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.6526631,170,34,0,1,0,0,images/reza.jpeg
860,Jumabieke Tuerxun,07/11/2014,2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,170.18,135,28,0,1,0,0,images/prat.jpeg
861,Junie Browning,01/04/2009,0,1,1,0,2,0,0,0,0,0,1,0,1,175.26,179.5629652,155,24,0,1,0,0,images/vikas.jpeg
862,Junior Albini,02/02/2019,2,0,1,2,5,0,0,0,0,1,0,0,1,190.5,187.96,264,27,0,1,0,0,images/mufi.jpeg
863,Junior Assuncao,30/12/2011,0,1,1,2,7,0,0,0,1,0,1,0,2,175.26,182.88,145,30,0,1,0,0,images/shayan.jpeg
864,Junior Dos Santos,09/03/2019,0,2,9,4,49,5,0,0,5,9,0,0,14,193.04,195.58,238,35,0,1,0,0,images/reza.jpeg
865,Junior Hernandez,25/01/2014,1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,175.26,135,27,0,1,0,0,images/prat.jpeg
866,Jussier Formiga,23/03/2019,0,3,3,4,29,0,0,0,5,0,3,0,8,165.1,170.18,125,33,0,1,0,0,images/vikas.jpeg
867,Justin Buchholz,06/02/2010,2,0,1,3,6,0,0,0,0,0,1,0,1,182.88,185.42,155,26,0,1,0,0,images/mufi.jpeg
868,Justin Edwards,06/06/2015,2,0,1,4,14,0,0,0,1,0,1,0,2,177.8,177.8,155,32,0,1,0,0,images/shayan.jpeg
869,Justin Eilers,04/02/2006,2,0,1,2,3,1,0,0,0,1,0,0,1,185.42,190.349229,235,27,0,1,0,0,images/reza.jpeg
870,Justin Gaethje,30/03/2019,0,1,1,2,10,0,0,0,0,2,0,0,2,180.34,177.8,155,30,0,1,0,0,images/prat.jpeg
871,Justin James,14/10/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.2595311,155,29,0,1,0,0,images/vikas.jpeg
872,Justin Jones,04/04/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,198.12,185,27,0,1,0,0,images/mufi.jpeg
873,Justin Lawrence,13/04/2013,1,0,1,1,5,0,0,0,0,1,0,0,1,172.72,170.18,145,22,0,1,0,0,images/shayan.jpeg
874,Justin Ledet,02/02/2019,1,0,3,1,10,0,0,1,1,0,1,0,3,193.04,203.2,205,30,0,1,0,0,images/reza.jpeg
875,Justin Levens,28/06/2006,1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,184.9560971,185,26,0,1,0,0,images/prat.jpeg
876,Justin McCully,29/08/2009,0,1,1,1,7,0,0,0,2,0,0,0,2,185.42,185.42,225,33,0,1,0,0,images/vikas.jpeg
877,Justin Salas,05/03/2016,1,0,1,3,11,0,0,1,1,1,0,0,3,172.72,177.8,155,33,0,0,1,0,images/mufi.jpeg
878,Justin Scoggins,14/07/2018,2,0,2,4,19,0,0,0,3,1,0,0,4,170.18,167.64,125,26,0,0,1,0,images/shayan.jpeg
879,Justin Willis,23/03/2019,0,4,4,0,10,0,0,0,3,1,0,0,4,185.42,198.12,264,31,0,0,1,0,images/reza.jpeg
880,Justin Wren,05/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,265,22,0,1,0,0,images/prat.jpeg
881,Justine Kish,27/01/2018,1,0,2,1,9,0,0,0,2,0,0,0,2,165.1,162.56,125,29,0,1,0,0,images/vikas.jpeg
882,Jutaro Nakao,22/03/2002,0,1,1,0,2,0,0,0,0,1,0,0,1,175.26,179.5629652,170,31,0,0,1,0,images/mufi.jpeg
883,KJ Noons,06/02/2016,2,0,2,3,10,0,0,0,1,1,0,0,2,177.8,182.88,155,33,0,1,0,0,images/shayan.jpeg
884,Kai Kara-France,09/02/2019,0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,175.26,125,25,0,1,0,0,images/reza.jpeg
885,Kailin Curran,25/11/2017,3,0,1,5,15,0,0,0,0,0,1,0,1,162.56,165.1,115,26,0,1,0,0,images/prat.jpeg
886,Kajan Johnson,15/09/2018,1,0,4,2,16,0,0,1,2,1,0,0,4,180.34,190.5,155,34,0,1,0,0,images/vikas.jpeg
887,Kalib Starnes,19/04/2008,1,0,1,2,9,0,0,0,1,0,1,0,2,190.5,187.96,185,33,0,1,0,0,images/mufi.jpeg
888,Kalindra Faria,25/08/2018,2,0,0,2,4,0,0,0,0,0,0,0,0,170.18,174.1698333,125,32,0,0,0,1,images/shayan.jpeg
889,Kamal Shalorus,15/05/2012,2,0,0,2,6,0,0,0,0,0,0,0,0,172.72,172.72,155,39,0,1,0,0,images/reza.jpeg
890,Kamaru Usman,02/03/2019,0,9,9,0,28,1,0,0,7,1,1,0,9,182.88,193.04,170,31,0,0,0,1,images/prat.jpeg
891,Karl Roberson,19/01/2019,0,1,1,1,5,0,0,0,1,0,1,0,2,185.42,187.96,205,28,0,0,1,0,images/vikas.jpeg
892,Karlos Vemola,08/06/2013,1,0,1,3,11,0,0,0,0,1,1,0,2,182.88,190.5,185,27,0,1,0,0,images/mufi.jpeg
893,Karo Parisyan,20/11/2010,2,0,4,4,31,0,0,1,5,1,1,0,8,177.8,182.88,170,28,0,1,0,0,images/shayan.jpeg
894,Karolina Kowalkiewicz,08/06/2019,2,0,3,4,25,1,0,2,3,0,0,0,5,160.02,162.56,115,33,0,1,0,0,images/reza.jpeg
895,Katlyn Chookagian,08/06/2019,1,0,3,2,18,0,0,1,3,0,0,0,4,175.26,172.72,125,30,0,1,0,0,images/prat.jpeg
896,Katsuhisa Fujii,19/11/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,205,27,0,1,0,0,images/vikas.jpeg
897,Katsuhisa Fujii,19/11/1999,0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,187.6526631,205,27,0,1,0,0,images/mufi.jpeg
898,Katsunori Kikuno,26/09/2015,1,0,1,2,7,0,0,0,1,0,1,0,2,172.72,167.64,145,33,0,1,0,0,images/shayan.jpeg
899,Kazuhiro Nakamura,24/05/2008,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,177.8,205,28,0,1,0,0,images/reza.jpeg
900,Kazuki Tokudome,20/09/2014,2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,155,27,0,0,1,0,images/prat.jpeg
